epoch,train_loss,val_rmse,val_pearson_r,val_kendall_tau
30,0.015828827439352523,1.5740890740963938,0.6700456866736173,0.5790660241435862
31,0.009052198813405148,1.2966369677124243,0.6203265311349632,0.4187092789961316
32,0.010767894428829814,1.4018848220706437,0.6461072428808008,0.3830744467411416
33,0.010805453845234804,0.9223046866548491,0.7362321913991847,0.5256137757611014
34,0.008900406402210856,0.857182183559436,0.754278668950501,0.7037879370360509
35,0.00858670698348866,1.1904712184177682,0.7915730071636442,0.5968834402710812
36,0.00772754137599191,1.4694312710170478,0.5242478371966988,0.4899789435061114
37,0.00854165886723718,1.049687618931069,0.6252751616445076,0.4899789435061114
38,0.00986829677293467,2.6252929472328894,0.4982089574817314,0.20490028546619202
39,0.01219520908455516,1.335755074495362,0.40702276617075095,0.2939873661036668
40,0.008068203579547793,1.2867213505257813,0.4761052445616858,0.2939873661036668
41,0.008106138124022373,2.131480359330955,0.70845615547498,0.4008918628686366
42,0.009733462056448294,1.4543092988523558,0.5554368456662118,0.3652570306136466
43,0.011041255711123,3.0697904574125423,0.4710977741198904,0.2939873661036668
44,0.012138174716816393,1.0313129238183196,0.7520607504022729,0.6325182725260711
45,0.011795607936936755,4.141690010674573,0.7708871273840976,0.5968834402710812
46,0.009027977495692497,1.272465026847363,0.6795960989202288,0.7216053531635458
47,0.011641626094662866,1.6699338539329716,0.46803648373689166,0.4899789435061114
48,0.008857584796672644,1.8227096487589294,0.5318958957629342,0.43652669512362646
49,0.008863468676112419,1.0720759474386223,0.5890289676708693,0.5256137757611014
50,0.007472740356312241,1.6483783662750258,0.7123534897063544,0.5612486080160912
51,0.008358070670172225,2.387777823264689,0.7132149012187816,0.4899789435061114
52,0.007012841659922933,1.7927226967024235,0.7062004183034031,0.47216152737861644
53,0.00737566951402398,1.1344632504675642,0.5941406037214473,0.43652669512362646
54,0.006532753622809122,1.0860176050789234,0.5673060197811021,0.4008918628686366
55,0.007466106394002604,0.9052781942266546,0.7207480791651544,0.45434411125112145
56,0.009395952141562174,1.048489382602738,0.6879842892018493,0.45434411125112145
57,0.008770190006078676,1.0053406066071453,0.7465724681916752,0.47216152737861644
58,0.00652483920025271,1.3831799684579347,0.7218661591075693,0.47216152737861644
59,0.00685399008351703,2.5489760887515835,0.5971344306268349,0.4187092789961316
60,0.00783654822166576,1.6467391698812668,0.6658042606338826,0.4187092789961316
61,0.007712533654168595,1.6265686897876717,0.7432631289241647,0.43652669512362646
62,0.010485962379810422,1.2772700450150292,0.71205053482874,0.4008918628686366
63,0.0071673533597657844,1.2236452264551405,0.7137661261678536,0.47216152737861644
64,0.005519537645023923,1.315400366089226,0.6857031983145107,0.43652669512362646
65,0.006513411915579507,1.0476120964948563,0.7046096782928787,0.47216152737861644
66,0.008259311491666838,1.1704761803126726,0.6899009068725008,0.5790660241435862
67,0.006427843037039735,1.367549991988088,0.5745679069396574,0.4008918628686366
68,0.004503179688093274,0.9998387100768271,0.6793561645525502,0.5077963596336064
69,0.008870950098647627,0.9098309344002569,0.7222644633252462,0.4899789435061114
70,0.005735801922720532,1.5716030871628393,0.4579885575123068,0.24053511772118194
71,0.00516478301480759,1.1700981524516636,0.6329396598920306,0.5790660241435862
72,0.00867706268679264,1.5823134706855535,0.6011426008139124,0.6147008563985761
73,0.0060591655241888625,1.6031201938353248,0.529335804621538,0.4899789435061114
74,0.0054152507421582246,1.8636171217208348,0.49209934605727196,0.45434411125112145
75,0.005624188586722973,1.017708324484926,0.7642678792443163,0.8106924338010206
76,0.006527815793835839,1.251175428610319,0.7628245020599069,0.5790660241435862
77,0.006216686478880949,1.8281464642843919,0.4912005543246113,0.3474396144861517
78,0.00748299686021583,2.0007619523947464,0.5588242890001573,0.3652570306136466
79,0.005765427163867063,1.1383698236432938,0.7313164001366739,0.4899789435061114
80,0.005926490003286406,1.5630725613365162,0.6435898396693007,0.2761699499761719
81,0.004766480607348819,1.1615367705913087,0.6052892959684117,0.32962219835865675
82,0.005866774552783301,1.352387494107841,0.503045423730132,0.32962219835865675
83,0.005677271980878918,1.1254915545703545,0.5801033552951506,0.47216152737861644
84,0.004127119862756064,1.0004179512757552,0.7128755385649135,0.6681531047810609
85,0.0052096545696258545,1.3334079117066073,0.6344644543517126,0.5790660241435862
86,0.00435267899965131,1.1108659169236745,0.6801979593873155,0.6681531047810609
87,0.00761283864808637,1.4969944773510853,0.6105835762749656,0.6325182725260711
88,0.006135644954304362,1.40062631112726,0.6589389346210152,0.5612486080160912
89,0.005265421818855197,1.4773259745354639,0.5252137226540088,0.43652669512362646
90,0.0070232923987299896,2.31312530563898,0.627201353065766,0.2583525338486769
91,0.005223894535109054,1.6328651830937342,0.6992134432898895,0.3118047822311618
92,0.006210276380527851,1.2447711514653246,0.5155322375549874,0.2583525338486769
93,0.004555637926556343,2.445274718708655,0.3468480541602802,0.2761699499761719
94,0.004368949508251146,1.6940521321349389,0.5620189795134969,0.45434411125112145
95,0.003006152418810268,1.1202349615914098,0.621256459579288,0.4899789435061114
96,0.0038961462329986482,1.0605595997935906,0.631701709131916,0.4899789435061114
97,0.0038928385217522465,0.8804918110004071,0.7660722708400445,0.7037879370360509
98,0.0038737033515475515,0.8093274100445882,0.7967127051582727,0.7394227692910409
99,0.00487447400079217,0.8714417097338504,0.7620777825849125,0.6325182725260711
