epoch,train_loss,val_rmse,val_pearson_r,val_kendall_tau
0,0.04785569608211517,1.4023848549322946,-0.15596550439450738,-0.2830908395268302
1,0.03524767756462097,1.4993443172877452,-0.3598001611734523,-0.40375250883334796
2,0.033760692179203036,1.2534203109090014,-0.19549783683876717,-0.3573441744846873
3,0.034890951961278914,1.2309129502564273,-0.14224817807668955,-0.2830908395268302
4,0.027469953894615172,1.2536366581277718,-0.10165007969718588,-0.22740083830843735
5,0.03201194331049919,2.495477257726485,-0.3208680758856228,-0.3944708419636158
6,0.03427219688892365,2.358434584240043,-0.3632333562986422,-0.4408791763122765
7,0.026350215077400208,1.7303128447007532,-0.2826958890456353,-0.33878084074522297
8,0.025583452731370925,1.3129333347698398,-0.09996738255836768,-0.09745750213218744
9,0.02827778607606888,1.1391988556543144,-0.08534401741695236,-0.13458416961111597
10,0.02074712999165058,1.2433218186437591,-0.043467102000493,-0.09745750213218744
11,0.02034853622317314,1.3372715463320857,-0.08310549424586047,-0.15314750335058028
12,0.024563097953796388,1.995010517546859,-0.16351410127692925,-0.23668250517816947
13,0.019575999677181245,1.8419713300315002,-0.20401209200219955,-0.2923725063965623
14,0.02109212726354599,2.1086059181916323,-0.17637535369228777,-0.2830908395268302
15,0.01648932546377182,2.031972803717238,-0.1895189202847352,-0.2923725063965623
16,0.017474851012229918,2.1672657061293945,-0.12735079848793607,-0.1438658364808481
17,0.018826156854629517,2.0723086291326656,-0.13464858899638732,-0.09745750213218744
18,0.014559990912675857,1.7634369832055177,-0.0060006764573038735,-0.041767500913794615
19,0.01828758157789707,1.9360756837418138,0.08744249335707763,-0.06033083465325889
20,0.01804637461900711,2.3631724851865683,-0.0772327770073984,-0.17171083709004453
21,0.016466850787401198,2.8382099799522464,-0.040621469860114175,-0.24596417204790164
22,0.015490630641579628,2.843365488021877,-0.11039393408661302,-0.25524583891763375
23,0.013877255842089653,2.282884015114929,-0.17147133196135522,-0.2645275057873659
24,0.01348174512386322,1.2929466200969484,0.12760712826079496,0.02320416717433034
25,0.014238890446722507,1.9115859637499195,0.273870063096198,0.22740083830843735
26,0.016167249530553818,1.2544113464228912,0.029960901051949408,-0.013922500304598205
27,0.012471506744623185,1.0864685188381933,0.08149125904143927,0.1438658364808481
28,0.013693255186080933,1.7329140190208798,0.2697070904787702,0.20883750456897307
29,0.012431374564766885,1.931746804605446,0.17914316714670345,0.03248583404406248
30,0.014397072419524194,1.2627254668395178,0.10272046014950298,-0.09745750213218744
31,0.01546587459743023,0.856092428082206,0.4255819736965791,0.10673916900191957
32,0.013769244402647018,2.5898927710382122,0.28030452031847,0.05104916778352675
33,0.012680389359593392,4.012982421707242,0.07764644841901626,0.041767500913794615
34,0.01176011934876442,1.5687363895929847,0.12374031515141623,-0.004640833434866068
35,0.010078609362244606,1.6359268215130005,0.29471742269800405,0.1438658364808481
36,0.010287703201174735,0.9545626583293647,0.20625887713705626,0.0881758352624553
37,0.00940764807164669,3.121036295164852,0.14043797094823685,0.06033083465325889
38,0.013231085240840912,2.894454982869922,0.20427906111484667,0.1160208358716517
39,0.012318571656942367,1.4725360707652113,0.3507940340917461,0.07889416839272316
40,0.011309337615966798,1.6177053664676004,0.3256172266023662,0.07889416839272316
41,0.010042161680758,4.686810172145607,-0.05620369304368831,-0.0881758352624553
42,0.009464678727090359,2.4414840646813145,0.20226264021498436,0.1624291702203124
43,0.013013036921620369,1.588519131926104,0.13059881964756379,0.06033083465325889
44,0.009661254659295081,1.1416578954484822,-0.010172017694161562,-0.06961250152299102
45,0.011126334220170975,1.4616662032348864,0.1170599916887079,0.07889416839272316
46,0.0073918232694268225,1.0816369085984638,0.104711843070445,0.041767500913794615
47,0.007132022455334663,1.431039818854219,0.2396819379409736,0.12530250274138385
48,0.00952279344201088,1.6124571315053444,0.3619615417038353,0.15314750335058028
49,0.010015247389674187,1.4727023084484743,0.09559545449424724,-0.0881758352624553
50,0.008060630783438683,1.1226944175939118,0.31182693040275283,0.05104916778352675
51,0.0066726477816700935,1.5253798890420107,0.14041541418580597,-0.013922500304598205
52,0.008806250430643559,1.1939873577642888,0.19123337003591204,0.0881758352624553
53,0.009533500112593175,1.0600090683553411,0.21105981160393222,0.12530250274138385
54,0.00512929018586874,2.93679179996846,-0.02731665939066074,-0.06033083465325889
55,0.005971639789640904,2.776768250422733,0.013123524079776572,-0.041767500913794615
56,0.010586412437260152,0.951876986515687,0.29393580932611596,0.20883750456897307
57,0.012431042641401291,1.3015707318623422,-0.17847789864315958,-0.22740083830843735
58,0.014260071143507958,1.3438173779431442,0.10304367563125097,-0.004640833434866068
59,0.008764615282416344,0.8884386371737892,0.5225322416883698,0.2923725063965623
60,0.011573973298072814,2.8883634718878137,-0.10938003436405284,-0.23668250517816947
61,0.007800126820802689,2.6164686570031033,-0.08757341048305933,-0.22740083830843735
62,0.011046234890818596,2.249715740689708,0.2555013011438737,0.03248583404406248
63,0.005106982495635748,0.9384409073088315,0.5271527104087678,0.3666258413544194
64,0.011291013285517692,1.229667421155184,0.6076344667212789,0.3573441744846873
65,0.007106949388980865,1.746268316283724,0.2157706669425096,0.06961250152299102
66,0.007923738285899162,1.6177028025080233,0.21185452229481658,0.0881758352624553
67,0.008545354381203652,1.328860225462089,0.5253920022413585,0.4315975094425443
68,0.006561761815100908,2.4965560891581102,0.39678327152371995,0.41303417570308004
69,0.006934343278408051,1.7840591786546642,0.24283620139980414,0.3202175070057587
70,0.007623862102627754,1.086155453006237,0.14852526317819773,0.10673916900191957
71,0.005917706619948148,1.491719906025752,0.05490544837343409,-0.05104916778352675
72,0.006646140199154616,2.6131188585586616,0.06503991291366071,-0.02320416717433034
73,0.006831133551895618,2.423515707790384,0.12740264321451614,-0.013922500304598205
74,0.006898399814963341,1.8416809621339258,0.4145008256441061,0.07889416839272316
75,0.007573855482041836,0.8864906314538292,0.48585864662016687,0.2830908395268302
76,0.006207421887665987,1.1712852072459665,0.30059447437033104,0.17171083709004453
77,0.006246559973806143,2.089935886347171,0.15976841981558879,0.03248583404406248
78,0.006225538998842239,1.4482421661919722,0.3524777021078053,0.2181191714387052
79,0.006067666225135326,1.0977407559739247,0.3749852168281363,0.25524583891763375
80,0.008160258829593658,1.5238333753762439,0.4171575321361852,0.20883750456897307
81,0.007435482554137706,1.6994165253663551,0.40816739676765235,0.1624291702203124
82,0.005181807558983564,1.1115694785737888,0.3854891284448724,0.05104916778352675
83,0.008587301708757877,4.669485603632833,0.08571854058961681,0.05104916778352675
84,0.00678828489035368,1.0543040980654914,0.11309332512187506,0.02320416717433034
85,0.008180437237024307,1.2615967508188168,0.04611981192849686,-0.0881758352624553
86,0.006978508271276951,1.1518378571942716,0.16012663904104688,0.004640833434866068
87,0.008330104127526283,2.5311193969494106,-0.16624158635427438,-0.23668250517816947
88,0.005730722658336162,1.6906135125581092,-0.20139061347230888,-0.18099250395977665
89,0.006990351993590593,1.1748053106366578,0.21715872458906457,0.20883750456897307
90,0.0058839889243245125,1.187957793799694,0.330691807525889,0.30165417326629446
91,0.006521057710051537,1.2825965875710033,0.0637660663547196,0.013922500304598205
92,0.009806065261363984,1.0233182146150535,0.11713945629921448,-0.07889416839272316
93,0.005786206759512425,1.3350108616779428,0.1515506591012828,-0.07889416839272316
94,0.0066774019971489905,1.6030247692376003,0.2250414230527891,-0.05104916778352675
95,0.006779561936855316,1.4301088549367946,0.2201903225433601,-0.0881758352624553
96,0.009546735882759094,2.469843588382904,0.104517052950263,-0.09745750213218744
97,0.009878689888864756,2.394186874227066,0.16530712083236745,-0.013922500304598205
98,0.008706853911280631,1.8860240641004284,0.4351857154182015,0.2923725063965623
99,0.005191825330257416,2.2861936292436704,0.417521495749451,0.33878084074522297
