epoch,train_loss,val_rmse,val_pearson_r,val_kendall_tau
54,0.009390820996670783,1.6691271175944533,0.4108378267489544,0.15664671948218425
55,0.010325072686883468,2.616993242058423,0.41026839504179413,0.1727130496854852
56,0.0077800292380248446,1.9557369701958074,0.48103388912162504,0.26107786580364045
57,0.008289706103409393,1.3796026702717434,0.5333910648834153,0.38960850743004805
58,0.007053571599948255,2.1180215696436386,0.46272779259872215,0.26107786580364045
59,0.006527449322652213,2.024659310279456,0.5792367956099842,0.405674837633349
60,0.005139913174170482,1.3457984976569286,0.6420355692328858,0.4297743329383004
61,0.01025589376310759,2.9000617533100694,0.6022825863803527,0.3173100215151938
62,0.004612286303994022,5.054080950138915,0.5308516078180581,0.2691110309052909
63,0.011955763720258882,2.8415039861422993,0.6142525242020477,0.3173100215151938
64,0.006921587299697007,1.40778846541497,0.6870038529272562,0.45387382824325184
65,0.00701534559455099,1.3578251109269488,0.6592541388644079,0.38157534232839757
66,0.007158997315394727,1.7702366657986661,0.5457008857149179,0.3173100215151938
67,0.01329191293143019,1.7711795273656468,0.44707720819538194,0.19681254499043666
68,0.007390114325511304,1.695547269024992,0.450051313345407,0.22091204029538805
69,0.00492342155945452,2.6029932148143162,0.2520474040775669,0.10844772887228142
70,0.008029517870915086,1.777492326742964,0.44028229427427495,0.22894520539703853
71,0.005834810341460796,2.935167104637393,0.4485701900124698,0.20484571009208713
72,0.006807510988621772,3.097679273769467,0.46856087798258694,0.21287887519373758
73,0.007877889973453329,1.5793634130959529,0.5614059057633228,0.3655090121250966
74,0.004307642862012115,1.6420114926600888,0.6350972767929035,0.4297743329383004
75,0.009664192795753479,1.5983466986630943,0.5958460272506722,0.3976416725316985
76,0.006557741497136369,1.7705448586641346,0.5635089998424477,0.3735421772267471
77,0.007611553314365918,1.6440497839473085,0.5348381376941931,0.34140951682014514
78,0.0064924287645122675,1.6209010858479758,0.5308064126736872,0.3655090121250966
79,0.0046132321033296704,2.93115266884313,0.5658052066275606,0.32534318661684425
80,0.005751200680491291,3.4961490545501923,0.5551989961506903,0.30124369131189277
81,0.012469019882286651,1.9199379621193426,0.6313926793479521,0.3735421772267471
82,0.0034994727259949794,1.4782614407980297,0.642113837751366,0.44584066314160137
83,0.008572559473635276,1.4879212565115854,0.6109565869278984,0.3976416725316985
84,0.004634181249745285,2.284867142168914,0.5320270096881355,0.30124369131189277
85,0.006229671119134637,2.535868095411903,0.4513768017849849,0.18877937988878618
86,0.00608444609974004,1.5263001072357136,0.4625162248225132,0.26107786580364045
87,0.007264237803748891,2.1913125284544006,0.3637341372718303,0.3092768564135433
88,0.005098843216141568,1.6649060381345973,0.4563584514881105,0.2691110309052909
89,0.004280778426158277,3.974021296361309,0.4722489290344282,0.22091204029538805
90,0.005326123554495316,3.553276127206515,0.47578111998393335,0.26107786580364045
91,0.0032949903154674966,1.6817524688499514,0.5299975661768667,0.3735421772267471
92,0.005559141783020164,1.5187842179078492,0.5856041131541445,0.35747584702344615
93,0.0048886082972152325,1.5367603550763331,0.5992725697410808,0.3976416725316985
94,0.005702830002277713,2.039282644459651,0.6098830010436695,0.3735421772267471
95,0.005944562958011144,2.181101312226371,0.6112535554671914,0.3655090121250966
96,0.0077039531514614444,2.67577184182467,0.5887159487510717,0.35747584702344615
97,0.00637339687422861,1.682480717159701,0.5998631192455575,0.3976416725316985
98,0.0043688352349438245,1.3842628748034769,0.6145115660632118,0.4619069933449023
99,0.007015024936651882,1.5527615147057972,0.5430619409437925,0.41370800273499947
