epoch,train_loss,val_rmse,val_pearson_r,val_kendall_tau
0,0.04166154702504476,3.324922024738817,-0.08131335545421446,0.04871140157800857
1,0.024393245379130044,2.816569649512962,-0.07687675796717561,0.07736516721213127
2,0.027583741346995035,2.486116002255183,-0.08682337923699057,0.054442154704833115
3,0.029260172843933105,2.6867020114945546,-0.14318896215234184,0.04871140157800857
4,0.027443994681040446,2.3941970350879056,-0.1566234864790077,0.002865376563412269
5,0.021304104328155517,2.3301921782576023,-0.226233606302651,-0.14613420473402572
6,0.019831003348032634,2.2854701388917893,-0.19937880907168243,-0.0830959203389558
7,0.022057135899861652,2.605667203807664,-0.24971282719973328,-0.06590366095848219
8,0.014149278402328491,2.8614645841642896,-0.2697384902566339,-0.07163441408530673
9,0.02797153155008952,2.7290976497016546,-0.3153598211230239,-0.1289419453535521
10,0.02094993313153585,2.6879433909145662,-0.3654830643514317,-0.2607492672705165
11,0.019965880314509073,2.707799561205072,-0.11104790579143518,-0.014326882817061343
12,0.019756731589635212,2.5149975745837154,0.075449061081235,0.014326882817061343
13,0.01969211459159851,2.5769068756522517,-0.3286855546688555,-0.22636474850956922
14,0.022309061686197916,2.754423533038795,-0.40293633141662244,-0.2607492672705165
15,0.019411306778589883,2.6435628563445355,-0.3863679490872814,-0.20344173600227108
16,0.017329306205113727,2.482075742209184,-0.3204895659198727,-0.21490324225592017
17,0.018785181045532225,2.3196375683318102,-0.22789740907766606,-0.1575957109876748
18,0.013839414517084758,2.2743684108454767,-0.2504740850435818,-0.20917248912909564
19,0.019398920933405558,2.3933589503267734,-0.264814216589611,-0.20344173600227108
20,0.021292121013005573,2.7488391530034084,-0.35153510885062295,-0.2607492672705165
21,0.01602997342745463,2.8593077984975275,-0.31636951399815794,-0.20344173600227108
22,0.021368789275487264,2.766217671514486,-0.240984063520926,-0.08882667346578034
23,0.01684639056523641,2.911731556607095,-0.20441083969040497,-0.054442154704833115
24,0.015250471830368042,2.8139517891424357,-0.165159249874739,-0.02005763594388588
25,0.01746602972348531,2.687269212885027,-0.14271600832275824,-0.014326882817061343
26,0.014677553176879883,2.707222333247468,-0.15191361269085046,-0.06017290783165764
27,0.01728811800479889,2.6831511940746804,-0.2574376499841608,-0.14613420473402572
28,0.02030054529507955,2.6912308528072764,-0.2847098198437569,-0.16332646411449933
29,0.013905769387880962,2.771892764100508,-0.16560624229861629,-0.21490324225592017
30,0.014915534655253092,2.9325911635630204,0.043600366160073886,-0.16332646411449933
31,0.013859528501828512,2.650126867003743,0.07053850606753746,0.06590366095848219
